Gender,USCitizen,English,POE,ID,BooksReadSummer,ReadProgHS,PartReadProgHS,OwnBookSummer,PercentReadSummer,WhyNotRead,FamilyRead,SummerSurvey,QuizScore,FirstGen,PercentReadSummerFollowup,PercentReadSemester,Reread,CWSRead,CWSWrite,Think,Challenge,EnjoyBook,EventAdd,CourseList,FollowupSurvey,Book,Year,ReadSummer,ReadFollowup,ReadSemester,AttendEvent,Englsh,FamilyMemberWhoRead,CourseEffect,ConversationsCount,ConverstationsWith,ConversationsFamily,ConversationNumberPeople,ConversationTopic,BookOwn,BookLength,BookDifficulty,KnowSummerRead,WhichOrientation,FamilyMemberRead
Male,Yes,Yes,Natural Sciences,1151547,12,Yes,Yes,Yes,90,,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,Yes,,,,,,,,,,,,,2,2,"Email, Orientation",June,
Female,Yes,Yes,Natural Sciences,1116958,2,No,No,Yes,20,I was too busy to finish,No,Yes,0.75,No,0,0,No,All of the book,Formal Essay for CWS,2,2,3,1,,Yes,Handmaid's Tale,2017,No,No,No,Yes,,,No,2,An Individual,,2,,,3,3,Orientation,June,
Female,Yes,Yes,Natural Sciences,,5,No,No,Yes,1,,No,Yes,0.5,No,0,0,No,The book was not assigned.,None,3,3,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,0,,,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,,5,No,No,Yes,1,,No,Yes,0.5,No,100,100,Yes,All of the book,Formal Essay for CWS,3,3,3,,,Yes,Handmaid's Tale,2017,No,Yes,Yes,No,,,No,3,"An Individual, Group",Parents,2,,,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,,5,No,No,Yes,1,,No,Yes,0.5,No,1,0,No,The book was not assigned.,None,4,2,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,4,,,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,,5,No,No,Yes,1,,No,Yes,0.5,No,1,0,No,The book was not assigned.,None,2,2,2,1,,Yes,Handmaid's Tale,2017,No,No,No,Yes,,,No,5,"An Individual, Group",Parents,4,,,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,,5,No,No,Yes,1,,No,Yes,0.5,Yes,85,95,Yes,Some of the chapters in the book.,Formal Essay for CWS,1,1,1,1,,Yes,Handmaid's Tale,2017,No,Yes,Yes,Yes,,,No,,Group,Siblings,10,,,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,,5,No,No,Yes,1,,No,Yes,0.5,Yes,30,70,No,All of the book,Response/Reflection Paper,4,3,1,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,2,,,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,,5,No,No,Yes,1,,No,Yes,0.5,No,100,0,No,The book was not assigned.,None,2,3,1,,,Yes,Handmaid's Tale,2017,No,Yes,No,No,,,No,0,,,,,,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,,5,No,No,Yes,1,,No,Yes,0.5,No,100,100,Yes,All of the book,Formal Essay for CWS,4,3,3,,,Yes,Handmaid's Tale,2017,No,Yes,Yes,No,,,No,,,,,,,3,2,Orientation,June,
Female,Yes,Yes,Exploratory,,4,No,No,Yes,100,,No,Yes,1,No,0,0,No,The book was not assigned.,None,3,3,3,,,Yes,Handmaid's Tale,2017,Yes,No,No,No,,,No,2,An Individual,,0,,,3,2,Orientation,June,
Female,Yes,Yes,Exploratory,,4,No,No,Yes,100,,No,Yes,1,No,100,100,Yes,All of the book,Formal Essay for CWS,3,3,3,,,Yes,Handmaid's Tale,2017,Yes,Yes,Yes,No,,,No,3,"An Individual, Group",Parents,2,,,3,2,Orientation,June,
Female,Yes,Yes,Exploratory,,4,No,No,Yes,100,,No,Yes,1,No,1,0,No,The book was not assigned.,None,4,2,3,,,Yes,Handmaid's Tale,2017,Yes,No,No,No,,,No,2,An Individual,,4,,,3,2,Orientation,June,
Female,Yes,Yes,Exploratory,,4,No,No,Yes,100,,No,Yes,1,No,1,0,No,The book was not assigned.,None,2,2,2,1,,Yes,Handmaid's Tale,2017,Yes,No,No,Yes,,,No,5,"An Individual, Group",Parents,4,,,3,2,Orientation,June,
Female,Yes,Yes,Exploratory,,4,No,No,Yes,100,,No,Yes,1,Yes,85,95,Yes,Some of the chapters in the book.,Formal Essay for CWS,1,1,1,1,,Yes,Handmaid's Tale,2017,Yes,Yes,Yes,Yes,,,No,,Group,Siblings,10,,,3,2,Orientation,June,
Female,Yes,Yes,Exploratory,,4,No,No,Yes,100,,No,Yes,1,Yes,30,70,No,All of the book,Response/Reflection Paper,4,3,1,,,Yes,Handmaid's Tale,2017,Yes,No,No,No,,,No,2,An Individual,,2,,,3,2,Orientation,June,
Female,Yes,Yes,Exploratory,,4,No,No,Yes,100,,No,Yes,1,No,100,0,No,The book was not assigned.,None,2,3,1,,,Yes,Handmaid's Tale,2017,Yes,Yes,No,No,,,No,0,,,,,,3,2,Orientation,June,
Female,Yes,Yes,Exploratory,,4,No,No,Yes,100,,No,Yes,1,No,100,100,Yes,All of the book,Formal Essay for CWS,4,3,3,,,Yes,Handmaid's Tale,2017,Yes,Yes,Yes,No,,,No,,,,,,,3,2,Orientation,June,
Female,Yes,Yes,Humanities,1151768,3,Yes,Yes,Yes,100,,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,Yes,,,,,,,,,,,,,2,4,Orientation,June,
Female,Yes,Yes,Exploratory,1151714,1,No,No,Yes,100,,No,Yes,0.75,Yes,100,0,No,The book was not assigned.,None,3,4,5,,,Yes,Handmaid's Tale,2017,Yes,Yes,No,No,,,No,0,,,0,,,3,3,Orientation,June,
Female,Yes,Yes,Social Sciences,1152060,3,Yes,Yes,Yes,25,I was too busy to finish,No,Yes,0,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,2,Orientation,June,
,Yes,Yes,Exploratory,1171695,2,Yes,Yes,Yes,1,,No,Yes,0.5,No,1,0,No,All of the book,None,2,3,5,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,0,,,0,,,3,3,Orientation,August,
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,20,I lost interest/thought the book was boring,Yes,Yes,0.75,No,0,0,No,The book was not assigned.,None,3,3,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,0,,,3,3,Orientation,June,sister
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,20,I lost interest/thought the book was boring,Yes,Yes,0.75,No,100,100,Yes,All of the book,Formal Essay for CWS,3,3,3,,,Yes,Handmaid's Tale,2017,No,Yes,Yes,No,,,No,3,"An Individual, Group",Parents,2,,,3,3,Orientation,June,sister
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,20,I lost interest/thought the book was boring,Yes,Yes,0.75,No,1,0,No,The book was not assigned.,None,4,2,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,4,,,3,3,Orientation,June,sister
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,20,I lost interest/thought the book was boring,Yes,Yes,0.75,No,1,0,No,The book was not assigned.,None,2,2,2,1,,Yes,Handmaid's Tale,2017,No,No,No,Yes,,,No,5,"An Individual, Group",Parents,4,,,3,3,Orientation,June,sister
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,20,I lost interest/thought the book was boring,Yes,Yes,0.75,Yes,85,95,Yes,Some of the chapters in the book.,Formal Essay for CWS,1,1,1,1,,Yes,Handmaid's Tale,2017,No,Yes,Yes,Yes,,,No,,Group,Siblings,10,,,3,3,Orientation,June,sister
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,20,I lost interest/thought the book was boring,Yes,Yes,0.75,Yes,30,70,No,All of the book,Response/Reflection Paper,4,3,1,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,2,,,3,3,Orientation,June,sister
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,20,I lost interest/thought the book was boring,Yes,Yes,0.75,No,100,0,No,The book was not assigned.,None,2,3,1,,,Yes,Handmaid's Tale,2017,No,Yes,No,No,,,No,0,,,,,,3,3,Orientation,June,sister
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,20,I lost interest/thought the book was boring,Yes,Yes,0.75,No,100,100,Yes,All of the book,Formal Essay for CWS,4,3,3,,,Yes,Handmaid's Tale,2017,No,Yes,Yes,No,,,No,,,,,,,3,3,Orientation,June,sister
Female,Yes,Yes,Arts,,8,No,Yes,Yes,80,,No,Yes,0.25,No,0,0,No,The book was not assigned.,None,3,3,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,0,,,3,2,"Email, Orientation",August,
Female,Yes,Yes,Arts,,8,No,Yes,Yes,80,,No,Yes,0.25,No,100,100,Yes,All of the book,Formal Essay for CWS,3,3,3,,,Yes,Handmaid's Tale,2017,No,Yes,Yes,No,,,No,3,"An Individual, Group",Parents,2,,,3,2,"Email, Orientation",August,
Female,Yes,Yes,Arts,,8,No,Yes,Yes,80,,No,Yes,0.25,No,1,0,No,The book was not assigned.,None,4,2,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,4,,,3,2,"Email, Orientation",August,
Female,Yes,Yes,Arts,,8,No,Yes,Yes,80,,No,Yes,0.25,No,1,0,No,The book was not assigned.,None,2,2,2,1,,Yes,Handmaid's Tale,2017,No,No,No,Yes,,,No,5,"An Individual, Group",Parents,4,,,3,2,"Email, Orientation",August,
Female,Yes,Yes,Arts,,8,No,Yes,Yes,80,,No,Yes,0.25,Yes,85,95,Yes,Some of the chapters in the book.,Formal Essay for CWS,1,1,1,1,,Yes,Handmaid's Tale,2017,No,Yes,Yes,Yes,,,No,,Group,Siblings,10,,,3,2,"Email, Orientation",August,
Female,Yes,Yes,Arts,,8,No,Yes,Yes,80,,No,Yes,0.25,Yes,30,70,No,All of the book,Response/Reflection Paper,4,3,1,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,2,,,3,2,"Email, Orientation",August,
Female,Yes,Yes,Arts,,8,No,Yes,Yes,80,,No,Yes,0.25,No,100,0,No,The book was not assigned.,None,2,3,1,,,Yes,Handmaid's Tale,2017,No,Yes,No,No,,,No,0,,,,,,3,2,"Email, Orientation",August,
Female,Yes,Yes,Arts,,8,No,Yes,Yes,80,,No,Yes,0.25,No,100,100,Yes,All of the book,Formal Essay for CWS,4,3,3,,,Yes,Handmaid's Tale,2017,No,Yes,Yes,No,,,No,,,,,,,3,2,"Email, Orientation",August,
Male,Yes,Yes,Humanities,1172286,5,No,Yes,No,0,I was too busy to finish,No,Yes,0,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,3,First CWS Meeting,June,
Female,Yes,Yes,Natural Sciences,1151917,4,Yes,Yes,Yes,100,,No,Yes,0.5,Yes,1,1,Yes,All of the book,"Formal Essay for CWS, Response/Reflection Paper",1,2,2,,,Yes,Handmaid's Tale,2017,Yes,No,No,No,,,No,20,"An Individual, Group","Parents, Other Family Members",15,,,1,2,Email,August,
Male,Yes,Yes,Natural Sciences,1151704,2,Yes,Yes,Yes,100,,No,Yes,0.25,,,,,,,,,,,,,Handmaid's Tale,2017,Yes,,,,,,,,,,,,,3,2,"Email, Orientation, Professor",June,
Female,Yes,Yes,Humanities,1162540,3,No,No,Yes,50,I was too busy to finish,No,Yes,,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,2,1,Email,August,
Female,Yes,Yes,Humanities,1166479,4,No,No,Yes,50,I lost interest/thought the book was boring,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,4,1,Orientation,June,
Female,Yes,Yes,Humanities,1149445,0,No,No,Yes,50,I was too busy to finish,No,Yes,,No,40,40,No,All of the book,Formal Essay for CWS,3,3,4,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,0,,,0,,,3,4,Orientation,June,
Female,Yes,Yes,Exploratory,1151770,10,Yes,Yes,Yes,100,,No,Yes,0.75,No,1,0,No,The book was not assigned.,None,1,2,2,,,Yes,Handmaid's Tale,2017,Yes,No,No,No,,,No,2,An Individual,Parents,2,,,3,2,Orientation,June,
Male,Yes,Yes,Exploratory,1152041,5,No,No,Yes,100,,No,Yes,0.75,No,1,1,No,The book was not assigned.,None,2,4,1,,,Yes,Handmaid's Tale,2017,Yes,No,No,No,,,No,2,Group,,2,,,3,3,Orientation,June,
Female,Yes,Yes,Natural Sciences,1151425,10,No,No,Yes,1,,No,Yes,0.5,No,78,100,No,The book was not assigned.,None,3,3,4,,,Yes,Handmaid's Tale,2017,No,No,Yes,No,,,No,30,"An Individual, Group",Siblings,10,,,3,2,"Email, Orientation",June,
Female,Yes,Yes,Humanities,1166519,2,No,No,Yes,10,I was too busy to finish,No,Yes,,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,4,Orientation,June,
Female,Yes,Yes,Natural Sciences,1172287,0,No,No,Yes,10,"I was too busy to finish, I lost interest/thought the book was boring",No,Yes,,No,5,100,No,All of the book,"Formal Essay for CWS, Response/Reflection Paper",1,1,3,,,Yes,Handmaid's Tale,2017,No,No,Yes,No,,,No,0,,,0,,,,,Email,August,
Female,Yes,Yes,Social Sciences,1162570,2,No,No,Yes,20,I was too busy to finish,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,4,Orientation,June,
Male,Yes,Yes,Natural Sciences,1157250,2,No,No,Yes,100,,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,Yes,,,,,,,,,,,,,5,3,Orientation,June,
Female,Yes,Yes,Natural Sciences,1175749,4,Yes,Yes,Yes,100,,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,Yes,,,,,,,,,,,,,2,2,Newsletter,August,
Male,Yes,Yes,Exploratory,1159791,1,No,No,Yes,30,I was too busy to finish,No,Yes,0.75,No,25,25,No,The book was not assigned.,None,3,3,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,"An Individual, Group",Parents,5,,,4,3,Email,June,
Female,Yes,Yes,Social Sciences,958115,2,No,No,Yes,100,,Yes,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,Yes,,,,,,,,,,,,,3,3,Upper Classman,June,Sister
Male,Yes,Yes,Natural Sciences,1166337,1,No,No,Yes,50,"I was too busy to finish, I wasn't interested in the topic",No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,1156002,3,No,No,Yes,100,,No,Yes,0.75,,,,,,,,,,,,,Handmaid's Tale,2017,Yes,,,,,,,,,,,,,3,3,Email,August,
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,10,I was too busy to finish,No,Yes,,No,0,0,No,The book was not assigned.,None,3,3,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,0,,,3,,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,10,I was too busy to finish,No,Yes,,No,100,100,Yes,All of the book,Formal Essay for CWS,3,3,3,,,Yes,Handmaid's Tale,2017,No,Yes,Yes,No,,,No,3,"An Individual, Group",Parents,2,,,3,,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,10,I was too busy to finish,No,Yes,,No,1,0,No,The book was not assigned.,None,4,2,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,4,,,3,,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,10,I was too busy to finish,No,Yes,,No,1,0,No,The book was not assigned.,None,2,2,2,1,,Yes,Handmaid's Tale,2017,No,No,No,Yes,,,No,5,"An Individual, Group",Parents,4,,,3,,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,10,I was too busy to finish,No,Yes,,Yes,85,95,Yes,Some of the chapters in the book.,Formal Essay for CWS,1,1,1,1,,Yes,Handmaid's Tale,2017,No,Yes,Yes,Yes,,,No,,Group,Siblings,10,,,3,,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,10,I was too busy to finish,No,Yes,,Yes,30,70,No,All of the book,Response/Reflection Paper,4,3,1,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,2,,,3,,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,10,I was too busy to finish,No,Yes,,No,100,0,No,The book was not assigned.,None,2,3,1,,,Yes,Handmaid's Tale,2017,No,Yes,No,No,,,No,0,,,,,,3,,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,10,I was too busy to finish,No,Yes,,No,100,100,Yes,All of the book,Formal Essay for CWS,4,3,3,,,Yes,Handmaid's Tale,2017,No,Yes,Yes,No,,,No,,,,,,,3,,Orientation,June,
Female,Yes,Yes,Exploratory,1159848,6,No,No,Yes,100,,No,Yes,0.5,No,100,0,No,The book was not assigned.,None,3,3,2,,,Yes,Handmaid's Tale,2017,Yes,Yes,No,No,,,No,0,,,0,,,3,2,Orientation,June,
Female,Yes,Yes,Humanities,974785,4,Yes,Yes,Yes,100,,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,Yes,,,,,,,,,,,,,3,3,Orientation,June,
Female,Yes,Yes,Natural Sciences,1159795,2,No,No,Yes,75,I was too busy to finish,No,Yes,0.25,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,2,Orientation,June,
Male,Yes,Yes,Natural Sciences,1166601,5,Yes,Yes,Yes,75,I was too busy to finish,No,Yes,0.5,No,70,0,No,The book was not assigned.,None,4,5,4,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,0,,,0,,,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,1151723,4,No,No,Yes,10,I was too busy to finish,No,Yes,,No,0,100,No,The book was not assigned.,None,3,3,3,,,Yes,Handmaid's Tale,2017,No,No,Yes,No,,,No,0,,,0,,,3,3,Orientation,June,
Female,Yes,Yes,Humanities,1172319,1,Yes,Yes,Yes,80,I was too busy to finish,No,Yes,0.25,No,50,100,Yes,The book was not assigned.,None,3,3,3,,,Yes,Handmaid's Tale,2017,No,No,Yes,No,,,No,0,,,0,,,3,4,Orientation,June,
Female,Yes,Yes,Natural Sciences,1159824,4,Yes,Yes,Yes,50,I was too busy to finish,No,Yes,,Yes,0,20,No,The book was not assigned.,None,2,3,3,3,,Yes,Handmaid's Tale,2017,No,No,No,Yes,,,No,0,,,0,,,3,2,Orientation,June,
Male,Yes,Yes,Natural Sciences,1151675,,,,,,,,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,,,,,,,,,,,,,,,,,,
Male,No,No,Natural Sciences,1173473,3,No,No,No,0,,No,Yes,,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,,4,Orientation,August,
Male,No,No,Natural Sciences,1173667,1,No,No,No,5,I didn't see the point of the assignment,No,Yes,0.5,Yes,0,0,No,The book was not assigned.,None,1,1,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,0,,,0,,,5,,Orientation,August,
Female,Yes,Yes,Natural Sciences,1151522,4,No,No,Yes,100,,No,Yes,0.5,No,100,0,No,The book was not assigned.,None,3,3,4,,,Yes,Handmaid's Tale,2017,Yes,Yes,No,No,,,No,1,An Individual,Parents,3,,,3,3,Orientation,June,
Female,Yes,Yes,Natural Sciences,1151866,2,Yes,Yes,Yes,100,,No,Yes,0.75,Yes,1,0,No,All of the book,None,2,2,1,3,,Yes,Handmaid's Tale,2017,Yes,No,No,Yes,,,No,0,,Parents,0,,,4,3,Orientation,June,
Female,Yes,Yes,Natural Sciences,1151957,10,Yes,Yes,Yes,60,"I was too busy to finish, I lost interest/thought the book was boring",No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,3,Orientation,June,
Male,Yes,Yes,Exploratory,1171687,0,No,,Yes,10,I lost interest/thought the book was boring,No,Yes,,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,3,Orientation,June,
Female,Yes,Yes,Natural Sciences,1151468,3,Yes,Yes,Yes,1,,Yes,Yes,0.5,No,1,0,No,The book was not assigned.,None,2,2,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,0,,Siblings,2,,,3,3,Email,June,Mom
Male,Yes,Yes,Natural Sciences,1151526,2,No,,Yes,25,I lost interest/thought the book was boring,No,Yes,0.75,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,1166460,1,No,No,Yes,25,I was too busy to finish,No,Yes,0.25,No,5,0,No,The book was not assigned.,None,5,5,5,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,0,,,0,,,2,2,Orientation,June,
Female,Yes,Yes,Social Sciences,1172308,2,No,No,Yes,1,,Yes,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,3,Orientation,August,Daughter
Female,Yes,Yes,Social Sciences,1152981,2,No,No,Yes,15,I was too busy to finish,No,Yes,0.75,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,3,"Orientation, Classmate",June,
Female,Yes,Yes,Humanities,965648,3,Yes,Yes,Yes,100,,No,Yes,0.5,No,90,0,No,All of the book,None,3,4,2,,,Yes,Handmaid's Tale,2017,Yes,Yes,No,No,,,No,1,An Individual,Parents,1,,,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,1151527,1,No,No,Yes,85,I was too busy to finish,No,Yes,0.25,No,100,0,No,The book was not assigned.,None,5,5,5,,,Yes,Handmaid's Tale,2017,Yes,Yes,No,No,,,No,0,,,0,,,3,3,Orientation,June,
Female,Yes,Yes,Arts,1155983,2,Yes,Yes,Yes,1,,No,Yes,0.75,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,1151572,4,Yes,Yes,Yes,100,,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,Yes,,,,,,,,,,,,,3,2,"Newsletter, Email, Upper Classman",June,
Male,Yes,Yes,Humanities,953754,2,No,No,Yes,25,I lost interest/thought the book was boring,No,Yes,0.75,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,4,4,Orientation,June,
Female,Yes,Yes,Natural Sciences,1151346,2,No,No,No,0,I was too busy to finish,No,Yes,0.25,No,0,50,Yes,All of the book,"Formal Essay for CWS, Response/Reflection Paper",5,1,3,3,,Yes,Handmaid's Tale,2017,No,No,No,Yes,,,No,3,An Individual,Parents,2,,,,,Orientation,June,
Female,Yes,Yes,Natural Sciences,1162529,1,Yes,Yes,Yes,100,,No,Yes,0.5,No,100,50,Yes,All of the book,Formal Essay for CWS,2,1,1,,,Yes,Handmaid's Tale,2017,Yes,Yes,No,No,,,No,3,"An Individual, Group",Parents,3,,,3,2,Orientation,June,
Female,Yes,No,,1159828,0,No,No,No,3,"I was too busy to finish, I lost interest/thought the book was boring",No,Yes,,Yes,0.02,55,No,All of the book,Formal Essay for CWS,4,4,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,0,,,0,,,4,3,Orientation,June,
Female,Yes,Yes,Humanities,1152036,1,Yes,Yes,Yes,45,I was too busy to finish,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,1149469,18,No,No,Yes,15,"I was too busy to finish, I lost interest/thought the book was boring",No,Yes,0.25,No,10,1,Yes,All of the book,Formal Essay for CWS,2,3,1,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,5,"An Individual, Group",,4,,,3,3,Email,June,
Male,Yes,Yes,Social Sciences,,0,No,No,No,0,I was too busy to finish,No,Yes,0,No,0,0,No,The book was not assigned.,None,3,3,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,0,,,3,3,"Orientation, Classmate",June,
Male,Yes,Yes,Social Sciences,,0,No,No,No,0,I was too busy to finish,No,Yes,0,No,100,100,Yes,All of the book,Formal Essay for CWS,3,3,3,,,Yes,Handmaid's Tale,2017,No,Yes,Yes,No,,,No,3,"An Individual, Group",Parents,2,,,3,3,"Orientation, Classmate",June,
Male,Yes,Yes,Social Sciences,,0,No,No,No,0,I was too busy to finish,No,Yes,0,No,1,0,No,The book was not assigned.,None,4,2,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,4,,,3,3,"Orientation, Classmate",June,
Male,Yes,Yes,Social Sciences,,0,No,No,No,0,I was too busy to finish,No,Yes,0,No,1,0,No,The book was not assigned.,None,2,2,2,1,,Yes,Handmaid's Tale,2017,No,No,No,Yes,,,No,5,"An Individual, Group",Parents,4,,,3,3,"Orientation, Classmate",June,
Male,Yes,Yes,Social Sciences,,0,No,No,No,0,I was too busy to finish,No,Yes,0,Yes,85,95,Yes,Some of the chapters in the book.,Formal Essay for CWS,1,1,1,1,,Yes,Handmaid's Tale,2017,No,Yes,Yes,Yes,,,No,,Group,Siblings,10,,,3,3,"Orientation, Classmate",June,
Male,Yes,Yes,Social Sciences,,0,No,No,No,0,I was too busy to finish,No,Yes,0,Yes,30,70,No,All of the book,Response/Reflection Paper,4,3,1,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,2,,,3,3,"Orientation, Classmate",June,
Male,Yes,Yes,Social Sciences,,0,No,No,No,0,I was too busy to finish,No,Yes,0,No,100,0,No,The book was not assigned.,None,2,3,1,,,Yes,Handmaid's Tale,2017,No,Yes,No,No,,,No,0,,,,,,3,3,"Orientation, Classmate",June,
Male,Yes,Yes,Social Sciences,,0,No,No,No,0,I was too busy to finish,No,Yes,0,No,100,100,Yes,All of the book,Formal Essay for CWS,4,3,3,,,Yes,Handmaid's Tale,2017,No,Yes,Yes,No,,,No,,,,,,,3,3,"Orientation, Classmate",June,
Male,Yes,Yes,Exploratory,1172357,1,No,No,Yes,25,I was too busy to finish,No,Yes,0,No,1,0,Yes,The book was not assigned.,None,2,3,2,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,3,An Individual,Parents,4,,,3,3,"Email, Orientation",June,
Female,Yes,Yes,Exploratory,1152049,1,No,No,Yes,50,I wasn't interested in the topic,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,1,Orientation,June,
Female,Yes,Yes,Arts,1151386,2,No,No,Yes,50,I wasn't interested in the topic,No,Yes,0.5,,,,,,,,,,,,,Handmaid's Tale,2017,No,,,,,,,,,,,,,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,50,I wasn't interested in the topic,No,Yes,0.5,No,0,0,No,The book was not assigned.,None,3,3,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,0,,,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,50,I wasn't interested in the topic,No,Yes,0.5,No,100,100,Yes,All of the book,Formal Essay for CWS,3,3,3,,,Yes,Handmaid's Tale,2017,No,Yes,Yes,No,,,No,3,"An Individual, Group",Parents,2,,,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,Yes,50,I wasn't interested in the topic,No,Yes,0.5,No,1,0,No,The book was not assigned.,None,4,2,3,,,Yes,Handmaid's Tale,2017,No,No,No,No,,,No,2,An Individual,,4,,,3,2,Orientation,June,
